time_s,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6,V3R,V4R,V7
5.573,116.37773706738534,298.47105759752645,231.81796341403458,-107.97511156466905,-7.995470289431175,298.47737685835887,152.3124801919509,184.08017791870455,209.409681138067,178.55044305514508,154.1293994796144,129.4812409931258,130.75770257191104,79.6754213229836,53.5236863467518
5.574,117.14575484915943,301.60636996710747,234.08675575607265,-110.12378113188434,-8.844359815332034,301.6127713811563,153.5476657021477,185.7283577039065,211.3871557909141,180.12673381456398,155.38820575296518,130.41961018501422,131.71266633507867,79.96629258906592,53.474573364698294
5.575,117.90591869211502,304.7127063039668,236.33430355663853,-112.25428060846738,-9.686676487474998,304.7191891382231,154.7708289876358,187.36083033904112,213.34598517304244,181.68795885095255,156.6347790462666,131.34860548425183,132.65810814117853,80.25356723756127,53.42489726129094
5.5760000000000005,118.6576504297759,307.7879082514424,238.55902686889323,-114.36524124615569,-10.521919172331927,307.7944717180594,155.98108004332653,188.97643014166897,215.2847837947607,183.23300046843525,157.86821358736051,132.2675350132815,133.59332503562962,80.53698560153519,53.37462531210379
5.577,119.400371588223,310.8298163046851,240.75934490555488,-116.4552935682685,-11.349586469573168,310.8364595609487,157.1775283907738,190.5739908093185,217.20216542939625,184.7607403766359,159.08760312234244,133.17570652660297,134.51761369001431,80.8162878760688,53.32372477547186
5.578,120.13350402914347,313.8362722104923,242.93367779568263,-118.5230688911505,-12.169177268935854,313.84299435885305,158.3592840679114,192.15234671570892,219.09674465389,186.2700609335509,160.29204192282816,134.07242818024082,135.4302711838611,81.09121440721445,53.27216292914223
5.579,120.85647060031171,316.80512139487394,245.0804483617614,-120.56720086319443,-12.980191313525658,316.81192148304046,159.5254586302283,193.71033422195268,220.9671384071948,187.75984640278642,161.48062580486032,134.9570093101052,136.33059579546267,81.36150598429153,53.21990710734997
5.58,121.5686957925181,319.7342154146856,247.19808391440566,-122.5863270191256,-13.782129768705651,319.74109243578033,160.67516616186882,195.24679300075698,222.81196756412308,189.22898422325875,162.6524531579164,135.82876121806817,137.217887800533,81.62690413507869,53.166924738259624
5.581,122.2696064019023,322.621414429427,249.2850180618235,-124.57909034706692,-14.574495795661775,322.6283673222046,161.80752429505011,196.76056737151737,224.62985852214064,190.67636628933877,163.80662598238087,136.68699796450665,138.09145027743463,81.88715142343537,53.113183381716794
5.582,122.95863219665927,325.4645896893617,251.33969253123064,-126.544140865954,-15.356795128757462,325.47161733849117,162.92165523621065,198.25050764422718,226.4194447986377,192.10089023944963,164.94225093386754,137.53103716607836,138.95058991772234,82.14199174888785,53.05865076724758
5.583,123.63520658704407,328.2616260359486,253.3605589992752,-128.4801372107549,-16.128536655744867,328.2687272723582,164.01668679723576,199.71547147003605,228.1793686361031,193.5014607510396,166.05844037270916,138.36020079744458,139.79461784069733,82.39117064769758,53.00329483224608
5.5840000000000005,124.29876729758422,331.0104244105083,255.34608092849237,-130.3857482229095,-16.88923299988572,331.01759801179463,165.09175343008022,201.1543251962574,229.908282612586,194.87699083982073,167.15431341690407,139.1738159956344,140.62285041064473,82.63443559492171,52.94708376028877
5.585,124.9487570404078,333.70890436705656,257.29473540680874,-132.25965454341224,-17.638401103040508,333.7161490579575,166.14599726310917,202.5659452236265,231.60485125483183,196.2264031611657,168.22899699681153,139.97121586574457,141.43461005542824,82.87153630697493,52.88998601951151
5.586,125.5846241885659,336.35500658511694,259.2050149870312,-134.10055020588112,-18.375562808752512,336.3623210380482,167.17856913742978,203.94921936354618,233.267752651405,197.54863131149267,169.28162690983785,140.75174028663204,142.22922608507756,83.10222504418847,52.83197040098616
5.587,126.20582344821605,338.94669537827974,261.07542952322274,-135.90714422692974,-19.10024544434428,338.9540782139353,168.18862964146973,205.30304819303657,234.89568006308124,198.84262112744855,170.31134887333803,141.5147367152439,143.00603550899098,83.32625691285764,52.77300605703296
5.588,126.8118165285452,341.4819611943267,262.90450800090355,-137.67816219119186,-19.811982401057108,341.48941098234263,169.17535014207658,206.62634640512852,236.4873435278256,200.1073319807238,171.31731957397682,142.2595609882423,143.76438385038998,83.54339016627371,52.71306253940397
5.589,127.40207280826883,343.95882310257963,264.69080035789904,-139.41234782824785,-20.51031371122692,343.9663383622616,170.13791381034795,207.9180441523558,238.04147145756798,201.3417380662499,172.29870771172742,142.9855781195325,144.5036259566113,83.75338650421656,52.65210983727044
5.59,127.97606999757708,346.37533126425456,266.4328792927482,-141.1084645787742,-21.194786621514766,346.3829104653671,171.07551664045306,209.1770883810688,239.5568122240694,202.54482968159564,173.25469503673696,143.69216309234287,145.22312680386378,83.9560113704026,52.59011841495207
5.591,128.53329479436894,348.72956938150065,268.1293420575074,-142.7652971471834,-21.86495616119356,348.7372109451197,171.98736845966366,210.40244415423524,241.03213573110526,203.71561449532504,174.1844773772463,144.37870164446974,145.92226229504064,84.1510342473646,52.527059249319294
5.5920000000000005,129.0732435336236,351.0196571208281,269.7788122318059,-144.38165303802285,-22.52038570448967,351.02735942025447,172.87269392782196,211.5930959604066,242.46623497020616,204.85311880209005,175.08726565675906,145.04459104531088,146.60042004918893,84.33822894824903,52.46290386680572
5.593,129.59542282877345,353.24375250668356,271.37994147504867,-145.95636407345128,-23.16064752599901,353.2515138684175,173.7307335244975,212.74804900656198,243.857927557236,205.9563887622639,175.96228689868215,145.68924086332737,147.2570001812541,84.51737390501842,52.3976243799638
5.594,130.0993502039338,355.4000542809083,272.931411253643,-147.48828788908432,-23.785323348186196,355.40787298568375,174.56074452207255,213.86633049252222,245.2060572470669,207.0244916239036,176.80878521664525,146.3120737225653,147.89141607070988,84.68825245254536,52.33119352349922
5.595,130.58455471585592,357.48680422383893,274.43193454014613,-148.97630940552114,-24.394004879981992,357.4946785077167,175.3620019430089,214.9469908646476,246.50949542363117,208.05651692484884,177.62602278872163,146.91252604688037,148.5030951176934,84.85065310808912,52.26358468972073
5.596,131.05057756449511,359.50228943292313,275.88025748131275,-150.41934227293967,-24.98629434552408,359.5102174884428,176.13379949959273,215.9891050465876,247.76714256269943,209.0515776728167,178.41328081381693,147.4900487905392,149.09147948529932,85.00436984565542,52.19477196333947
5.597,131.49697269107554,361.4448445546726,277.27516103198184,-151.81633028610457,-25.56180500206837,361.4528245320597,176.87545051443493,216.99177364482614,248.97792966470286,210.00881150133017,179.16986044847192,148.0441081538591,149.6560268266735,85.14920236473893,52.124730155557046
5.598,131.92330736257344,363.31285396593046,278.61546255186056,-153.1662487672448,-26.120161646140005,363.3208839743603,177.5862888200673,217.9541241268505,250.14081965501734,210.92738179939641,179.89508372239192,148.57418628259683,150.19621099559464,85.28495635296217,52.05343483737869
5.599,132.32916274154474,365.1047539004455,279.90001736227,-154.4681059142566,-26.661001106993382,365.11283200936055,178.26566963598302,218.87531196977932,251.25480874913762,211.80647881285972,180.58829443101976,149.07978194980024,150.7115227392389,85.41144374212874,51.98086237209097
5.6000000000000005,132.7141344402455,366.8190345168248,281.1277202599772,-155.7209441117394,-27.18397272646797,366.82715875730446,178.9129704214998,219.75452177732583,252.31892778021762,212.64532071539398,181.24885900350452,149.56041121886443,151.20147037184773,85.52848295721918,51.90698994684523
5.601,133.07783305802616,368.4542419040701,282.2975069853359,-156.92384120246413,-27.688738824362872,368.4624102702516,179.52759170288132,220.59096836304946,253.33224348654292,213.44315464716988,181.8761673444714,150.01560808657422,151.66558042806213,85.63589915787001,51.83179560328616
5.602,133.41988470100063,370.0089800209582,283.40835564199836,-158.07591171689768,-28.17497514845803,370.0171904715067,180.10895787317537,221.38389779787428,254.2938597565336,214.19925771926023,182.4696336480264,150.4449251049362,152.10339829470647,85.73352447188874,51.75525826717187
5.603,133.7399314830128,371.4819125656308,284.45928806553707,-159.17630805848378,-28.642371308343094,371.49016302525723,180.65651796326802,222.13258841991097,255.20291882894426,214.91293798190026,183.02869718246592,150.84793398063186,152.51448881983595,85.82119822036407,51.677357776926144
5.604,134.0376320069758,372.87176477193145,285.4493711384418,-160.22422164248135,-29.09063119224686,372.88005313295554,181.1697463827277,222.8363518047129,256.05860244603844,215.58353535481044,183.55282304424205,151.2242261509844,152.8984368979212,85.89876713395697,51.598074911073276
5.605,134.31266182566446,374.1773251290645,286.3777180489864,-161.2188839861916,-29.519473366074564,374.1856492530218,181.64814362902553,223.49453369411668,256.8601329575398,216.2104225178079,184.04150287974397,151.57341333534026,153.25484803005423,85.9660855599591,51.51739141450161
5.606,134.56471388110202,375.39744702136835,287.24348949161435,-162.1595677485392,-29.928631453908167,375.40580474065905,182.09123696380902,224.10651488193304,257.60677437329906,216.79300576004505,184.4942555735489,151.89512806083533,153.5833488581298,86.02301565973207,51.435290023506504
5.607,134.79349892170387,376.53105028508134,288.04589480655915,-163.04558771702915,-30.317854499245882,376.5394394046581,182.498581054942,224.6717120548032,258.29783336267366,217.33072578625797,184.91062790183315,152.1890241615469,153.8835876719855,86.0694275961518,51.35175448956559
5.6080000000000005,134.99874589638546,377.57712267913377,288.78419305652966,-163.87630174019688,-30.68690730629075,377.58554097822747,182.8697585830878,225.18957858661906,258.93266019871635,217.82305847849022,185.29019514969826,152.45477725007999,154.1552348885358,86.10519971070218,51.266769601801734
5.609,135.18020232488644,378.534721267185,289.45769403842127,-164.6511116037904,-31.03557076064473,378.54316650106546,183.2043808116872,225.6596052850025,259.510649645386,218.26951561184927,185.63256169124423,152.69208516069457,154.39798350199146,86.1302186898809,51.180321208089765
5.61,135.33763464360177,379.4029737082519,290.06575922811237,-165.36946384900233,-31.36364212879304,379.411443610021,183.50208811923855,226.0813210884131,260.0312417860784,218.66964552292265,185.93736153127614,152.900668363125,154.61154950430145,86.14437972059918,51.092396234766824
5.611,135.47082852625616,380.1810794534513,290.6078026565331,-166.03085053117775,-31.670935335800493,380.18957173586705,183.76255049285714,226.4542937125454,260.49392279188544,219.0230337295714,186.20425880760558,153.08027034629623,154.7956722750109,86.14758663427783,51.002982704910266
5.612,135.57958917880927,380.86831084657774,291.0832917153357,-166.63480991755898,-31.957281220695968,380.87682320390616,183.9854679821743,226.7781302447841,260.89822562812145,219.3293035009185,186.4329482529881,153.23065797120597,154.95011493979052,86.13975203936326,50.91206975514481
5.613,135.66374160802127,381.46401412637783,291.4917478906038,-167.1809271227051,-32.22252776904403,381.4725442362698,184.17057111269438,227.05247768556245,261.24373069774146,219.58811637642702,186.62315561580152,153.3516217922877,155.07466469694322,86.12079744200813,50.819647650950344
5.614,135.72313086316336,381.9676103286055,291.832747423196,-167.66883468037665,-32.466540322262425,381.97615585399734,184.31762125781967,227.27702343558994,261.5300664204243,219.79917263307397,186.77463803865962,153.44297634664028,155.16913311126237,86.09065335468424,50.72570780043777
5.615,135.75762225040535,382.3785960861102,292.1059218944459,-168.09821305077566,-32.68920176327919,382.387154677144,184.4264109688214,227.45149572800383,261.75690974619556,219.96221169971597,186.8871843942271,153.5045604105625,155.2333563746724,86.0492593925178,50.630242766567626
5.6160000000000005,135.767101519466,382.6965443254067,292.31095873608126,-168.46879106215533,-32.8904126781671,382.7051136213685,184.49676426211894,227.57566400460777,261.92398660259755,220.0770125178427,186.9606155775869,153.5362372228976,155.2671955331474,85.9965643571614,50.5332462777888
5.617,135.75147502216453,382.92110485838714,292.44760166338335,-168.78034628595447,-33.070091493448714,382.9296824896602,184.52853686331215,227.6493392354728,262.03107227454336,220.14339384802392,186.9947847545946,153.53789467475497,155.27053667946973,85.93252630803886,50.43471323707415
5.618,135.7106698425671,383.0520048680219,292.515651030741,-169.03270534472216,-33.22817458880077,383.0605884580521,184.521616407494,227.6723741812793,262.077991716117,220.16121452145416,186.9895775657387,153.50944546524272,155.24329111145454,85.85711262082675,50.33463972933833
5.619,135.64463389847432,383.08904928710746,292.5149641089108,-169.22574415223545,-33.36461638494053,383.0976364543787,184.47592259545314,227.64466359788995,262.0646197937142,220.1303736361056,186.9449122851096,153.45082722290658,155.18539545533267,85.77030003305805,50.23302302722187
5.62,135.55333601405275,383.03212106932824,292.445455283446,-169.3593880853495,-33.479389406526124,383.04070942934436,184.39140730546433,227.56614438275818,261.990881460052,220.05081069711105,186.8607399341701,153.36200259264098,155.09681175405237,85.67207467675851,50.129861595229734
5.621,135.43676596347115,382.88118135210436,292.3070961739077,-169.43361208723883,-33.572484319943825,382.88976851937565,184.26805466045,227.43679566288682,261.85675185871105,219.92250570110247,186.73704435010643,153.24295928790343,154.9775275203295,85.56243209805484,50.02515509221861
5.622,135.2949344854544,382.6362695109095,292.09991567362846,-169.44844070183512,-33.64390994591362,382.64485310093966,184.10588105038136,227.25663882416666,261.66225635900446,219.74547916434153,186.57384220862605,153.09371010813004,154.8275557543419,85.441377263714,49.918904372225555
5.623,135.12787326872774,382.29750310495075,291.8239999099468,-169.40394803939165,-33.69369324688574,382.30608073622375,183.90493510987545,227.02573748203616,261.40747052110675,219.51979209458733,186.37118300115793,152.91429292131824,154.646934926033,85.30892455460203,49.81111148363726
5.6240000000000006,134.93563490838054,381.86507771432156,291.479492124996,-169.30025767324108,-33.72187928925275,381.8736470102834,183.66529765103354,226.7441973935224,261.0925199915123,219.24554590675734,186.1291489665015,152.70477061181217,154.43572892206197,85.1650977460759,49.70177966670326
5.625,134.7182928332327,381.3392666689381,291.0665924772736,-169.13754246794906,-33.72853118045226,381.3478252599719,183.3870815516489,226.41216631083142,260.71758032902324,218.9228822825435,185.84785497705457,152.4652309933899,154.1940269574998,85.00992997534502,49.59091334939476
5.626,134.47594120434522,380.72042066978804,290.58555776437834,-168.91602433919564,-33.71372998108106,380.72896619517996,183.07043159900167,226.02983377677208,260.28287676160653,218.55198297425605,185.52744837984164,152.1957866878222,153.92194345244428,84.84346369586595,49.478518141619375
5.627,134.20869478487435,380.0089673032317,290.03670106745733,-168.635973945853,-33.67757459219151,380.01749741312375,182.7155242895476,225.59743086241582,259.788683874595,218.13306955328036,185.16810879265478,151.89657496914083,153.61961787379636,84.66575061886104,49.36460082780312
5.628,133.91668878151677,379.20541044928615,289.42039131804376,-168.29771031485268,-33.62018161798913,379.21392280661456,182.32256758488194,225.11522984749195,259.2353252308294,217.66640310362635,184.7700478556958,151.5677575739135,153.28721454249805,84.47685164207054,49.24916935785198
5.6290000000000004,133.60007865785957,378.31032958505574,288.73705278813725,-167.90160039957567,-33.54168520419779,378.31882186747157,181.89180062446079,224.5835438441493,258.62317292348945,217.15228386117522,184.33350893920925,151.20952047789973,152.9249224066144,84.27683676588104,49.13223283651331
5.63,133.2590399199905,377.32437898464184,287.98716450450183,-167.44805857261514,-33.442236852405166,377.33284888641094,181.42349339562747,224.00272636480224,257.9526470624677,216.59105079931177,183.85876680766512,150.8220736395138,152.53295478069026,84.06578499698762,49.01380151115512
5.631,132.89376787478628,376.24828681708624,287.1712595883219,-166.93754605389222,-33.32200521074579,376.25673205096666,180.91794636158727,223.37317083490282,257.22421519528655,215.98308116174954,183.3461272411443,150.4056507105945,152.11154905189142,83.84378423978049,48.89388675798912
5.632,132.50447736134626,375.08285414409596,286.28992452149134,-166.37057027523784,-33.181175841330905,375.09127244318967,180.37549004804882,222.69531005158038,256.4383916636778,215.3287899434515,182.79592661465935,149.96050871504087,151.66096635349672,83.61093117566267,48.77250106676203
5.633,132.09140245608506,373.8289538194641,285.34379834094136,-165.7476841826499,-33.0199509648658,373.83734293904087,179.79648458932348,221.96961558918503,255.59573689705564,214.62862932063973,182.20853143621468,149.48692769592822,151.18149120636684,83.36733113053268,48.649658023946245
5.634,131.65479615205803,372.48752929232603,284.3335717625714,-165.06948547758523,-32.83854918295328,372.4958870116167,179.1813192347653,221.19659715288964,254.69685664425592,213.88308803100162,181.58433784450528,148.98521033179145,150.67343112908594,83.11309793068773,48.525372294461945
5.635,131.19493001312824,371.05959331653,283.2599862364513,-164.33661579872995,-32.63720517861198,371.0679174404873,178.53041181648962,220.37680188158106,253.7424011450044,213.09269070527228,180.92377106720812,148.45568152280418,150.1371162175181,82.84835374742251,48.39965960196477
5.636,130.71209380364044,369.54622656859794,282.1238329351076,-163.54975984581898,-32.4161693955835,369.55451492962203,177.84420817939272,219.51081360137826,252.73306424270402,212.2579971514757,180.22728484090712,147.89868794764922,149.57289869458597,82.57322893062123,48.272536707737274
5.6370000000000005,130.20659509431323,367.94857617693333,280.9259516768388,-162.70964444718578,-32.17570769704403,367.9568266365597,177.12318157456883,218.59925203121213,251.66958244024573,211.37960159320141,179.4953607937668,147.31459759193243,148.98115243113654,82.2878618316641,48.144021388225894
5.638,129.6787588450934,366.267854165053,279.6672297860925,-161.81703757280752,-31.916101004366695,366.27606461560157,176.36783201726854,217.64277194196785,250.55273390062746,210.45813186335374,178.72850779211961,146.70379924902915,148.3622724387994,81.99239861598109,48.01413241126392
5.639,129.1289269657673,364.50533581181344,278.34860089307847,-160.87274729472574,-31.63764491662326,364.51350417799495,175.57868561062293,216.64206227079143,249.3833373942852,209.49424855491174,177.92726125221304,146.06670199431557,147.71667433580345,81.68699306561072,47.88288951102656
5.64,128.55745785516825,362.66235793174997,276.97104367490147,-159.87762069681952,-31.340649311546812,362.6704821722295,174.75629383642303,215.59784519224948,248.1622511951416,208.48864413031754,177.09218241842777,145.40373463378737,147.0447937867707,81.37180637214149,47.75031336176718
5.641,127.96472591983536,360.7403170787386,275.53558054056214,-158.83254273596899,-31.02543792870442,360.7483951876536,173.90123281427412,214.51087514807082,246.89037192742947,207.44204199115114,176.22385760931093,144.71534512809103,146.34708591752974,81.0470069204189,47.616425550380754
5.642,127.35112107304582,358.74066767640534,274.04327626233453,-157.7384350567755,-30.692347935669332,358.7486976848352,173.01410253054016,213.38193783732387,245.56863336549102,206.35519550986967,175.32289743286483,144.00199999306938,145.62402470606725,80.71277006343406,47.48124854785021
5.643,126.71704821514507,356.6649200787448,272.4952365560531,-156.59625476203823,-30.341729478000644,356.6729000561318,172.09552603850491,212.21184916889658,244.19800518877372,205.2288870254006,174.389935972542,143.2641836779288,144.87610235074322,80.36927788880794,47.34480567962567
5.644,126.06292669615006,354.5146385645808,270.8926066129694,-155.40699314128807,-29.973945213871005,354.5225666201004,171.1461486312482,211.00145417824353,242.77949169435578,204.06392680447254,173.42562994547245,142.50239792219432,144.10382861695444,80.01671897730978,47.20712109499347
5.6450000000000005,125.38918976162907,352.29143926961484,269.2365695859211,-154.17167435975142,-29.589369834210714,352.2993135534926,170.16663698878259,209.7516259104218,241.3141304694057,202.86115197062293,172.43065783449538,141.71716109265373,143.30773016346677,79.6552881538617,47.06821973549295
5.646,124.69628398287186,349.99698805984934,267.5283450325829,-152.8913541101498,-29.18838956925012,350.00480676462473,169.1576783010112,208.4632642714614,239.80299102600645,201.62142540284265,171.40571899558392,140.9090075015036,142.48834984964822,79.28518623148287,46.92812730243629
5.647,123.98466867240502,347.63299835031813,265.7691873186821,-151.5671182298234,-28.771401682369486,347.64075971205204,168.11997936812963,207.13729485019462,238.2471734008691,200.34563460589646,170.35153274231436,140.07848670695915,141.64624602488587,78.90661974864936,46.786870223594335
5.648,123.254815285927,345.2012288731344,263.96038398411116,-150.20008128572317,-28.33881395218833,345.2089311725608,167.05426568012592,205.7746677127111,236.64780672251106,199.0346905543945,169.26883740906308,139.2261627976145,140.78199180149252,78.5198007005518,46.644475619108064
5.649,122.50720681173723,342.7034813988721,262.1032540748777,-148.79138512981896,-27.891044143827408,342.71112296249123,165.9612804770326,204.37635617160473,235.0060477484752,197.68952651269444,168.15838939461528,138.3526136618383,139.8961743124092,78.12494626473227,46.50097126668652
5.65,121.74233714878335,340.14159841546393,260.19914644395647,-147.34219742757182,-27.42851947031064,340.1491776165765,164.84178379165996,202.94335553227629,233.3230793752773,196.311096832803,167.02096218794392,137.45843024354937,138.98939395507028,77.72227852160825,46.35638556615725
5.651,120.9607104744294,337.5174607687435,258.2494380240617,-145.85371016209126,-26.951676045068552,337.52497602842544,163.69655147650917,201.4766818185176,231.60010912373025,194.9003757324116,165.8573453778887,136.54421578569332,138.06226362277215,77.3120241703765,46.2107475034299
5.652,120.16284060308111,334.83298526886585,256.25553207544147,-144.32713811665994,-26.460958326523425,334.8404350568818,162.52637421661314,199.97737047966564,229.83836760236318,193.45835605526085,164.66834364851343,135.61058506277845,137.11540792492616,76.89441424080897,46.06408661393877
5.6530000000000005,119.34925033681455,332.0901222668816,254.21885641182337,-142.7637173383353,-25.95681855574807,332.0975051025371,161.33205653006888,198.44647508163632,228.03910695168145,191.9860480160482,163.45477576193719,134.65816360384267,136.14946239758976,76.46968380145549,45.916432945630305
5.654,118.52047080913957,329.29085320569396,252.14086160760695,-141.16470358531154,-25.439716188181123,329.29816765862523,160.1144157580041,196.88506598412107,226.20359927198035,190.48447793206742,162.2174735304122,133.68758690720597,135.16507270565148,76.03807166476146,45.76781702155867
5.655,117.67704082305282,326.4371881497049,250.02301918945585,-139.53137076077135,-24.91011732039776,326.4444328406059,158.87428104575483,195.29422900627276,224.33313503747854,188.95468694381185,160.95728077945722,132.6994996483898,134.1628938380735,75.59982008961927,45.618269802155375
5.656,116.81950618453763,323.531163297465,247.86681981544788,-137.8650093359602,-24.368494112934577,323.53833689875137,157.61249231703428,193.67506408321208,222.42902149954114,187.3977297267753,159.67505230385817,131.69455488258808,133.1435892975984,75.15517448187445,45.46782264724104
5.657,115.94841903263892,320.57483848154675,245.6737714448721,-136.16692476516408,-23.81532421015224,320.5819397179563,156.32989924283126,192.0286839156321,220.49258108169963,185.8146731966355,158.3716528183047,130.67341324303968,132.10783028629243,74.70438309329177,45.316507277839804
5.658,115.06433716727969,317.57029465998517,243.44539750185302,-134.4384358953374,-23.251090158139128,317.57732230911466,155.0273602068317,190.35621261484877,218.52514976925966,184.2065952100711,157.04795590448862,129.636742136699,131.05629488834302,74.24769671950766,45.16435573786695
5.659,114.16782337593676,314.51963140346425,241.18323503585975,-132.680873373036,-22.676278821629268,314.5265842962419,153.7057412690851,188.65878434555287,216.5280754961765,182.5745832633742,155.70484295641592,128.5852149385413,129.9896672514693,73.78536839746923,45.011400355750254
5.66,113.25944476031069,311.42496438248077,238.88883288219984,-130.8955780513362,-22.09138080091482,311.43184140357545,152.36591512966191,186.93754196855053,214.50271653191697,180.91973319105216,154.34320212570952,127.51951018586092,128.90863676832578,73.31765310287074,44.857673706051315
5.6610000000000005,112.33977206411316,308.28842285867756,236.56374982556426,-129.08389939939556,-21.49688984972567,308.295222946844,151.00876009403015,185.1936356857549,212.45043987099731,179.24314786658863,152.96392726866222,126.44031077390682,127.81389725926428,72.84480744809257,44.70320857115069
5.662,111.40937900306096,305.1121471844113,234.20955276960098,-127.24719391723475,-20.893302295019325,305.118869332772,149.63515904182918,183.42822168962692,210.37261962780826,177.5459359074689,151.56791689674594,125.34830315415843,126.7061461577787,72.36708938113165,44.54803790305925
5.663,110.46884159816747,301.8982863146301,231.82781491549974,-125.38682355832474,-20.281116459629068,301.9049295708937,148.2459984007184,181.6424608192632,208.270635439341,175.8292103865806,150.15607313228708,124.24417653654749,125.58608369995885,71.88475788601318,44.39219478541614
5.664,109.51873751340987,298.6489953350757,229.4201139525268,-123.50415416252088,-19.660832088697504,298.6555588016927,146.8421671269604,179.8375172253027,206.14587087839433,174.09408755206906,148.72930067099435,123.12862209691541,124.45441211926357,71.39807268516931,44.23571239573798
5.665,108.55964539879724,295.3664330106467,226.98803026331933,-121.60055390178232,-19.0329497807912,295.37291584490305,145.42455569431758,178.01455704572248,203.99971187972346,172.34168555763398,147.28850575294834,122.00233219093388,123.31183484786055,70.90729394424397,44.078623967973954
5.666,107.5921442398899,292.05275935783317,224.53314514680005,-119.677391741148,-18.39797042459832,292.05916077188203,143.9940550928772,176.17474709463522,201.8335451816421,170.57312320529286,145.83459514369468,120.86599957574433,122.15905572580874,70.41268197979733,43.9209627554304
5.667,106.6168127147485,288.7101332448817,222.05703906139271,-117.73603591729619,-17.756394642062638,288.7164525057142,142.55155583931247,174.31925356606476,199.64875678542612,168.78951870250555,144.3684751269759,119.72031664048838,120.99677821927357,69.91449697034834,43.76276199411769
5.668,105.63422855929466,285.3407100233519,219.56128989121652,-115.77785243700477,-17.108722238801654,285.3469464527077,141.09794700008985,172.4492407546769,197.4467304348691,166.99198843555675,142.89105051063925,118.56597464690307,119.8257046489686,69.41299867119693,43.60405486657657
5.6690000000000005,104.64496794203679,281.9466391946205,217.04747123786478,-113.80420359776646,-16.455451662632896,281.95279216883944,139.63411522909036,170.56586979538713,195.22884611827357,165.18164576103823,141.40322364721305,117.4036629811226,118.64653542998253,68.9084461334551,43.44487446623933
5.67,103.64960484905974,278.53006211469267,214.51715074022553,-111.81644653269099,-15.797079470990276,278.5361310645077,138.16094382102864,168.67029742365844,192.99647859503318,163.3595998171698,139.90589347056147,116.23406841776159,117.45996832408474,68.40109742768959,43.28525376237491
5.671,102.64871048016968,275.09310974064414,211.97188842477746,-109.81593178180088,-15.134099808000876,275.0990941509171,136.67931178204142,166.7636747582858,190.75099594893982,161.52695435668065,138.39995455001184,115.05787439734672,116.26669770559246,67.89120937257698,43.12522556566983
5.672,101.6428526570536,271.63790042189794,209.4132350887077,-107.80400189174907,-14.4670038919637,271.6437998312992,135.19009291876753,164.8471461083969,188.49375817027405,159.68480660291175,136.8862961633017,113.87576031812489,115.06741384184471,67.37903726895856,42.964822494495145
5.673,100.63259524424598,268.1665377393019,206.84273071802068,-105.7819900458444,-13.79627951392257,268.1723517399353,133.6941549471405,162.92184780627156,186.22611576858037,157.83424613067285,135.36580138958752,112.68840084319635,113.86280218924657,66.8648346396488,42.804076941901506
5.674,99.61849758370974,264.6811083950088,204.261902942838,-103.75121872628134,-13.122410548025165,264.6868366319829,132.19235862213455,160.9889070676014,183.94940841805652,155.97635377341118,133.83934622377754,111.49646522393851,112.65354270586477,66.3488529753628,42.643021043392174
5.675,98.60111394374974,261.18368015584997,201.67226553185674,-101.71299841028684,-12.445876474297009,261.18932232679674,130.68555688957116,159.04944088064266,181.66496363728294,154.11220055808394,132.30779871331615,110.30061664058027,111.44030918144807,65.831341487083,42.481686645511154
5.676,97.5809929829742,257.676299852864,199.07531692791642,-99.66862630186583,-11.76715191444449,257.6818557074072,129.17459406108577,157.10455492570017,179.37409550500143,152.24284666911345,130.77201811853857,109.10151156078211,110.22376858574214,65.31254686518824,42.32010527529016
5.6770000000000005,96.55867722997425,254.16099143948415,196.47253882650676,-97.61938510073554,-11.08670618126942,254.1664607786581,127.66030501328642,155.15534252629521,177.07810341355122,150.3693404427222,129.23285409764597,107.89979911702478,109.0045804359133,64.79271304564608,42.15830811059145
5.678,95.53470257933112,250.6397541106628,193.86539479888359,-95.56654180989318,-10.405002842224334,250.6451367862832,126.14351441204369,153.2028836332464,174.77827086142275,148.49271739282668,127.69114591725682,106.69612050353533,107.78339618382299,64.27208098354146,41.99632595138066
5.679,94.5095978045423,247.1145604851352,191.2553289614058,-93.51134658321303,-9.722499297618867,247.11985639912422,124.62503596282063,151.24824384285458,172.47586428634543,146.613999269631,126.14772168945959,105.49110839345833,106.56085862387103,63.750888434207866,41.83418919196402
5.68,93.48388408841747,243.5873548528779,188.64376469259773,-91.4550316143731,-9.039646373952827,243.59256395654435,123.10567168789058,149.29247345030166,170.1721319402271,144.73419315198547,124.60339763622949,104.28538637693114,105.33760132207755,63.229369742209485,41.67192779422238
5.681,92.45807457142084,240.0600514895465,186.0321033992432,-89.39881006824868,-8.356887932793676,240.06517378282348,121.58621123117791,147.33660653922627,167.86830280709168,142.85429057443307,123.05897738195728,103.0795684206341,104.1142480669836,62.7077556383865,41.5095712618664
5.682,91.43267391844483,236.5345330396937,183.4217233328297,-87.34387505590757,-7.674660495611597,236.53956857033472,120.06743119146569,145.3816601084502,165.56558556517106,140.9752666898775,121.51525127484754,101.8742583493949,102.891412342959,62.18627304518349,41.34714861574399
